Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2011,2011,hg/ha,73539,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2012,2012,hg/ha,75302,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2013,2013,hg/ha,76583,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2014,2014,hg/ha,77679,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2015,2015,hg/ha,78903,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2016,2016,hg/ha,80192,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2017,2017,hg/ha,81944,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2018,2018,hg/ha,83274,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2019,2019,hg/ha,84441,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2020,2020,hg/ha,85607,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1961,1961,tonnes,303000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1962,1962,tonnes,290000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1963,1963,tonnes,330000,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1964,1964,tonnes,338170,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1965,1965,tonnes,340815,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1966,1966,tonnes,348545,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1967,1967,tonnes,357170,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1968,1968,tonnes,363560,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1969,1969,tonnes,366785,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1970,1970,tonnes,349590,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1971,1971,tonnes,327545,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1972,1972,tonnes,311625,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1973,1973,tonnes,246355,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1974,1974,tonnes,267380,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1975,1975,tonnes,279300,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1976,1976,tonnes,472295,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1977,1977,tonnes,387845,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1978,1978,tonnes,324960,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1979,1979,tonnes,364545,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1980,1980,tonnes,373255,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1981,1981,tonnes,398575,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1982,1982,tonnes,356090,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1983,1983,tonnes,463000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1984,1984,tonnes,462500,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1985,1985,tonnes,450000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1986,1986,tonnes,467140,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1987,1987,tonnes,466760,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1988,1988,tonnes,466900,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1989,1989,tonnes,483200,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1990,1990,tonnes,486000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1991,1991,tonnes,487989,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1992,1992,tonnes,451948,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1993,1993,tonnes,500000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1994,1994,tonnes,560000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1995,1995,tonnes,450000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1996,1996,tonnes,500000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1997,1997,tonnes,510000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1998,1998,tonnes,510000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,1999,1999,tonnes,520000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2000,2000,tonnes,512640,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2001,2001,tonnes,525130,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2002,2002,tonnes,493030,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2003,2003,tonnes,492940,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2004,2004,tonnes,542234,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2005,2005,tonnes,878500,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2006,2006,tonnes,886518,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2007,2007,tonnes,894553,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2008,2008,tonnes,902665,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2009,2009,tonnes,910857,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2010,2010,tonnes,919127,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2011,2011,tonnes,1102950,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2012,2012,tonnes,1099390,I,Imputed value
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2013,2013,tonnes,1115777,I,Imputed value
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2014,2014,tonnes,1140758,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2015,2015,tonnes,1055248,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2016,2016,tonnes,1113176,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2017,2017,tonnes,1034651,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2018,2018,tonnes,1088922,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2019,2019,tonnes,1113142,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5510,Production,1530,Sweet potatoes,2020,2020,tonnes,1130602,I,Imputed value
QCL,Crops and livestock products,454,Malawi,5312,Area harvested,1530,Sweet potatoes,2014,2014,ha,207710,I,Imputed value
QCL,Crops and livestock products,454,Malawi,5312,Area harvested,1530,Sweet potatoes,2015,2015,ha,213165,I,Imputed value
QCL,Crops and livestock products,454,Malawi,5312,Area harvested,1530,Sweet potatoes,2016,2016,ha,220342,I,Imputed value
QCL,Crops and livestock products,454,Malawi,5312,Area harvested,1530,Sweet potatoes,2017,2017,ha,271449,A,Official figure
QCL,Crops and livestock products,454,Malawi,5312,Area harvested,1530,Sweet potatoes,2018,2018,ha,283187,A,Official figure
QCL,Crops and livestock products,454,Malawi,5312,Area harvested,1530,Sweet potatoes,2019,2019,ha,290183,A,Official figure
QCL,Crops and livestock products,454,Malawi,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,303442,A,Official figure
QCL,Crops and livestock products,454,Malawi,5419,Yield,1530,Sweet potatoes,2014,2014,hg/ha,202672,E,Estimated value
QCL,Crops and livestock products,454,Malawi,5419,Yield,1530,Sweet potatoes,2015,2015,hg/ha,202889,E,Estimated value
QCL,Crops and livestock products,454,Malawi,5419,Yield,1530,Sweet potatoes,2016,2016,hg/ha,202581,E,Estimated value
QCL,Crops and livestock products,454,Malawi,5419,Yield,1530,Sweet potatoes,2017,2017,hg/ha,201585,E,Estimated value
QCL,Crops and livestock products,454,Malawi,5419,Yield,1530,Sweet potatoes,2018,2018,hg/ha,200170,E,Estimated value
QCL,Crops and livestock products,454,Malawi,5419,Yield,1530,Sweet potatoes,2019,2019,hg/ha,219501,E,Estimated value
QCL,Crops and livestock products,454,Malawi,5419,Yield,1530,Sweet potatoes,2020,2020,hg/ha,227998,E,Estimated value
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,1991,1991,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,1992,1992,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,1993,1993,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,1994,1994,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,1995,1995,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,1996,1996,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,1997,1997,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,1998,1998,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,1999,1999,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2000,2000,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2001,2001,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2002,2002,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2003,2003,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2004,2004,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2005,2005,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2006,2006,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2007,2007,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2008,2008,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2009,2009,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2010,2010,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2011,2011,tonnes,,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2012,2012,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2013,2013,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2014,2014,tonnes,4209699,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2015,2015,tonnes,4324873,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2016,2016,tonnes,4463710,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2017,2017,tonnes,5472013,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2018,2018,tonnes,5668543,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2019,2019,tonnes,6369543,A,Official figure
QCL,Crops and livestock products,454,Malawi,5510,Production,1530,Sweet potatoes,2020,2020,tonnes,6918420,A,Official figure
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1961,1961,ha,5000,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1962,1962,ha,5000,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1963,1963,ha,5000,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1964,1964,ha,5000,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1965,1965,ha,5000,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1966,1966,ha,5000,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1967,1967,ha,5100,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1968,1968,ha,5200,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1969,1969,ha,5300,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1970,1970,ha,5200,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1971,1971,ha,5000,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1972,1972,ha,4500,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1973,1973,ha,4100,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1974,1974,ha,3700,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1975,1975,ha,3400,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1976,1976,ha,2600,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1977,1977,ha,2300,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1978,1978,ha,2000,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1979,1979,ha,1900,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1980,1980,ha,1800,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1981,1981,ha,1800,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1982,1982,ha,1850,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1983,1983,ha,1850,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1984,1984,ha,1900,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1985,1985,ha,1900,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1986,1986,ha,1950,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1987,1987,ha,1951,A,Official figure
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1988,1988,ha,2300,E,Estimated value
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,1989,1989,ha,2320,A,Official figure
