,Unnamed: 0.1,Unnamed: 0,Country,Year,Area harvested,Yield,Production,cloud_cover_01,snow_thickness_lwe_01,snow_thickness_01,vapour_pressure_01,2m_temperature_01,10m_wind_speed_01,2m_dewpoint_temperature_01,cloud_cover_02,snow_thickness_lwe_02,snow_thickness_02,vapour_pressure_02,2m_temperature_02,10m_wind_speed_02,2m_dewpoint_temperature_02,cloud_cover_03,snow_thickness_lwe_03,snow_thickness_03,vapour_pressure_03,2m_temperature_03,10m_wind_speed_03,2m_dewpoint_temperature_03,cloud_cover_04,snow_thickness_lwe_04,snow_thickness_04,vapour_pressure_04,2m_temperature_04,10m_wind_speed_04,2m_dewpoint_temperature_04,cloud_cover_05,snow_thickness_lwe_05,snow_thickness_05,vapour_pressure_05,2m_temperature_05,10m_wind_speed_05,2m_dewpoint_temperature_05,cloud_cover_06,snow_thickness_lwe_06,snow_thickness_06,vapour_pressure_06,2m_temperature_06,10m_wind_speed_06,2m_dewpoint_temperature_06,cloud_cover_07,snow_thickness_lwe_07,snow_thickness_07,vapour_pressure_07,2m_temperature_07,10m_wind_speed_07,2m_dewpoint_temperature_07,cloud_cover_08,snow_thickness_lwe_08,snow_thickness_08,vapour_pressure_08,2m_temperature_08,10m_wind_speed_08,2m_dewpoint_temperature_08,cloud_cover_09,snow_thickness_lwe_09,snow_thickness_09,vapour_pressure_09,2m_temperature_09,10m_wind_speed_09,2m_dewpoint_temperature_09,cloud_cover_10,snow_thickness_lwe_10,snow_thickness_10,vapour_pressure_10,2m_temperature_10,10m_wind_speed_10,2m_dewpoint_temperature_10,cloud_cover_11,snow_thickness_lwe_11,snow_thickness_11,vapour_pressure_11,2m_temperature_11,10m_wind_speed_11,2m_dewpoint_temperature_11,cloud_cover_12,snow_thickness_lwe_12,snow_thickness_12,vapour_pressure_12,2m_temperature_12,10m_wind_speed_12,2m_dewpoint_temperature_12
386,386,386,Uganda,1987,398000.0,42060.0,1674000.0,0.597593367099762,0.0,0.0,16.493501663208008,296.27362060546875,2.081199407577514,287.0967712402344,0.6527236104011536,0.0,0.0,17.686298370361328,296.3673400878906,2.117672681808472,288.1943359375,0.7341682314872742,0.0,0.0,19.599214553833008,295.9984741210937,1.972286820411682,290.1066589355469,0.7229537963867188,0.0,0.0,20.06304931640625,295.4836730957031,1.8909833431243896,290.5218505859375,0.7394534349441528,0.0,0.0,20.400941848754883,294.892822265625,1.8741576671600344,290.8377685546875,0.6257862448692322,0.0,0.0,19.349668502807617,294.32781982421875,1.689993143081665,289.94976806640625,0.4833526313304901,0.0,0.0,18.469348907470703,294.7972106933594,1.8493986129760744,289.1233825683594,0.582903265953064,0.0,0.0,18.38031768798828,294.74420166015625,1.9125895500183103,289.0151062011719,0.6481404900550842,0.0,0.0,19.223512649536133,295.0124206542969,1.777307391166687,289.7518920898437,0.6812405586242676,0.0,0.0,19.54986572265625,295.3376159667969,1.835529088973999,290.0139465332031,0.6618574857711792,0.0,0.0,19.485496520996094,295.0513000488281,1.839812159538269,290.01153564453125,0.457158625125885,0.0,0.0,17.420461654663086,296.1531677246094,2.081084966659546,288.0569152832031
387,387,387,Uganda,1988,417000.0,41151.0,1716000.0,0.6649175882339478,0.0,0.0,17.643449783325195,296.14312744140625,2.0062508583068848,288.3338928222656,0.6086350083351135,0.0,0.0,17.58713150024414,296.8069152832031,2.2368030548095703,288.2391662597656,0.6795398592948914,0.0,0.0,19.245466232299805,296.18243408203125,2.062931537628174,289.7947692871094,0.7529504299163818,0.0,0.0,20.28026580810547,295.4921569824219,1.946880578994751,290.7092590332031,0.59908527135849,0.0,0.0,19.96326446533203,295.0943908691406,1.88485586643219,290.4627380371094,0.5157381296157837,0.0,0.0,18.40180206298828,294.5444641113281,2.0107293128967285,289.09869384765625,0.648797333240509,0.0,0.0,18.53822898864746,293.8719787597656,1.7038352489471436,289.21978759765625,0.6446835398674011,0.0,0.0,18.9995059967041,293.8436279296875,1.6925503015518188,289.6445617675781,0.7026078701019287,0.0,0.0,19.380342483520508,294.19189453125,1.7314854860305786,289.9513854980469,0.7114987373352051,0.0,0.0,19.331453323364254,294.55670166015625,1.8375781774520876,289.8978576660156,0.6937487721443176,0.0,0.0,18.768224716186523,294.7854309082031,1.890322208404541,289.3682556152344,0.5939632058143616,0.0,0.0,16.835880279541016,295.2549743652344,2.1780476570129395,287.52911376953125
388,388,388,Uganda,1989,404740.0,40960.0,1657795.0,0.6189312934875488,0.0,0.0,13.7645902633667,295.7432556152344,2.203270673751831,284.1117553710937,0.6046780347824097,0.0,0.0,15.135454177856444,296.03924560546875,2.1817381381988525,285.5730895996094,0.7382973432540894,0.0,0.0,18.05901908874512,295.4706420898437,1.97337019443512,288.6954040527344,0.6651285886764526,0.0,0.0,19.174285888671875,295.0597839355469,2.120358228683472,289.80621337890625,0.6881939768791199,0.0,0.0,19.47173118591309,294.4082946777344,1.8903008699417116,290.0773620605469,0.5875642895698547,0.0,0.0,18.10025405883789,294.3173522949219,1.9719067811965945,288.82196044921875,0.5878951549530029,0.0,0.0,17.835506439208984,293.9391784667969,1.8000366687774658,288.57989501953125,0.5464234352111816,0.0,0.0,18.06695556640625,294.12908935546875,1.8036564588546755,288.778564453125,0.574898898601532,0.0,0.0,18.752145767211918,294.5120544433594,1.883344650268555,289.38214111328125,0.7102199792861938,0.0,0.0,19.291179656982425,294.56903076171875,1.8056403398513796,289.8621520996094,0.7273164391517639,0.0,0.0,19.195030212402344,295.2108154296875,2.001224994659424,289.7683410644531,0.7424356341362,0.0,0.0,18.82494354248047,295.1238708496094,1.8987095355987549,289.4619445800781
389,389,389,Uganda,1990,412835.0,41009.0,1693000.0,0.5090478658676147,0.0,0.0,16.703126907348633,295.8767395019531,2.2087459564208984,287.4410095214844,0.812498927116394,0.0,0.0,18.90475082397461,295.6282653808594,1.888262152671814,289.5295104980469,0.785631000995636,0.0,0.0,19.405851364135746,295.55291748046875,1.9692202806472776,289.9867553710937,0.7563140392303467,0.0,0.0,20.28962135314941,295.3450012207031,1.8976285457611084,290.7362365722656,0.6995127201080322,0.0,0.0,20.09203720092773,294.95703125,1.8383886814117432,290.5631103515625,0.4800140559673309,0.0,0.0,18.27620506286621,294.7581787109375,1.899492859840393,288.97705078125,0.5773035287857056,0.0,0.0,17.700563430786133,294.308349609375,1.8801140785217283,288.4037170410156,0.6359525918960571,0.0,0.0,18.51655387878418,294.3031311035156,1.7914042472839355,289.16912841796875,0.6250825524330139,0.0,0.0,18.83310317993164,294.5616760253906,1.7785305976867676,289.4280700683594,0.715557336807251,0.0,0.0,19.062036514282227,294.8243713378906,1.8694058656692505,289.6165771484375,0.6635099649429321,0.0,0.0,18.968833923339844,295.27996826171875,1.986172556877136,289.5436096191406,0.638927698135376,0.0,0.0,18.254188537597656,295.1796264648437,2.0230748653411865,288.87469482421875
390,390,390,Uganda,1991,425220.0,41978.0,1785000.0,0.6293147206306458,0.0,0.0,17.945133209228516,295.7344055175781,2.042429208755493,288.5589294433594,0.5371881127357483,0.0,0.0,17.9970703125,296.3385925292969,2.07438063621521,288.6509094238281,0.6396884322166443,0.0,0.0,18.655235290527344,296.359619140625,2.1342921257019043,289.2135925292969,0.7488637566566467,0.0,0.0,20.04833602905273,295.0450744628906,1.8915377855300903,290.5296630859375,0.7415519952774048,0.0,0.0,20.51530265808105,294.6125183105469,1.7377476692199707,290.9286804199219,0.6708516478538513,0.0,0.0,20.09052276611328,294.5922546386719,1.640499234199524,290.55474853515625,0.585163950920105,0.0,0.0,18.3837833404541,293.7830505371094,1.7577341794967651,289.0905456542969,0.5872483849525452,0.0,0.0,19.135698318481445,293.9681701660156,1.716519474983215,289.7588806152344,0.6316105723381042,0.0,0.0,18.969730377197266,294.7396545410156,1.848817229270935,289.5431213378906,0.6889038681983948,0.0,0.0,18.892822265625,294.0603942871094,1.7371187210083008,289.5271301269531,0.6972079873085022,0.0,0.0,18.76218032836914,294.7709045410156,1.9087671041488647,289.39422607421875,0.6273120641708374,0.0,0.0,17.16350555419922,295.439697265625,2.0561931133270264,287.8666076660156
391,391,391,Uganda,1992,442000.0,43100.0,1905000.0,0.578433096408844,0.0,0.0,15.867212295532228,296.3854064941406,2.241687297821045,286.5195007324219,0.5977156162261963,0.0,0.0,15.441610336303713,296.5189819335937,2.1186115741729736,285.9261474609375,0.5906530618667603,0.0,0.0,16.74692153930664,297.3431091308594,2.39972186088562,287.2449645996094,0.7216102480888367,0.0,0.0,19.861915588378903,295.6863708496094,1.9385586977005005,290.3412170410156,0.6651632785797119,0.0,0.0,19.79536819458008,294.9685974121094,1.8846803903579712,290.3044128417969,0.6480841040611267,0.0,0.0,19.25218963623047,294.1971435546875,1.6583914756774902,289.8643798828125,0.6573199033737183,0.0,0.0,18.136728286743164,293.669921875,1.732836127281189,288.8473815917969,0.6130940914154053,0.0,0.0,17.920852661132812,294.1240234375,1.8203364610672,288.5908508300781,0.6061670780181885,0.0,0.0,18.424739837646484,294.3861389160156,1.8211523294448853,289.0675048828125,0.7356027960777283,0.0,0.0,19.226572036743164,294.37921142578125,1.7822264432907104,289.8153381347656,0.6847982406616211,0.0,0.0,18.26978874206543,294.4779052734375,1.9138145446777344,288.93377685546875,0.7039183378219604,0.0,0.0,17.990148544311523,294.87408447265625,1.9942954778671265,288.71514892578125
392,392,392,Uganda,1993,460000.0,42565.0,1958000.0,0.6254943609237671,0.0,0.0,15.994111061096191,295.47418212890625,2.205396890640259,286.6631774902344,0.6837658882141113,0.0,0.0,16.506526947021484,295.8642578125,2.138584613800049,287.1465759277344,0.5689691305160522,0.0,0.0,17.669048309326172,295.90093994140625,2.154946804046631,288.3340759277344,0.6818523406982422,0.0,0.0,19.28449058532715,295.6883850097656,1.993756651878357,289.8290405273437,0.6931366920471191,0.0,0.0,20.27874755859375,294.7844543457031,1.7135508060455322,290.72442626953125,0.5821899771690369,0.0,0.0,19.3521785736084,294.3692932128906,1.7383931875228882,289.9345092773437,0.4995869994163513,0.0,0.0,17.54277801513672,294.3562927246094,1.846333622932434,288.2510070800781,0.614899754524231,0.0,0.0,18.129114151000977,294.4376220703125,1.838530778884888,288.7894592285156,0.5603479146957397,0.0,0.0,18.283700942993164,294.8816833496094,1.908647060394287,288.86944580078125,0.6769536733627319,0.0,0.0,18.91634559631348,295.40069580078125,1.975788235664368,289.4295349121094,0.6649296879768372,0.0,0.0,18.80282974243164,295.3977966308594,2.016538381576538,289.3780822753906,0.572415292263031,0.0,0.0,17.685108184814453,296.0362243652344,2.152373552322388,288.2670288085937
393,393,393,Uganda,1994,473000.0,45011.0,2129000.0,0.5250234007835388,0.0,0.0,16.81079864501953,296.5189819335937,2.206418514251709,287.365478515625,0.5854904055595398,0.0,0.0,15.47746467590332,296.9352722167969,2.229696035385132,285.85113525390625,0.6581857204437256,0.0,0.0,18.766996383666992,296.078369140625,2.034494161605835,289.3880920410156,0.6832621693611145,0.0,0.0,19.58555030822754,295.65447998046875,2.0216877460479736,290.11572265625,0.6644818186759949,0.0,0.0,20.020376205444336,294.6564636230469,1.8022661209106443,290.5233459472656,0.6854458451271057,0.0,0.0,19.068878173828125,294.2392578125,1.648706316947937,289.6976013183594,0.674808144569397,0.0,0.0,18.526586532592773,293.7510070800781,1.7411390542984009,289.1846923828125,0.6202110052108765,0.0,0.0,18.55864906311035,293.9635009765625,1.772801399230957,289.21124267578125,0.6309508681297302,0.0,0.0,18.866703033447266,294.8977355957031,1.8659511804580688,289.4318542480469,0.7413641810417175,0.0,0.0,19.2587890625,294.7013854980469,1.840784192085266,289.8074645996094,0.7648066282272339,0.0,0.0,19.63249969482422,294.49176025390625,1.728365182876587,290.1810302734375,0.5895511507987976,0.0,0.0,17.84004020690918,295.4853515625,2.1178293228149414,288.5057678222656
394,394,394,Uganda,1995,494000.0,45000.0,2223000.0,0.5245562195777893,0.0,0.0,16.35873794555664,296.5972900390625,2.2014520168304443,286.9346618652344,0.6706879734992981,0.0,0.0,17.17155647277832,296.2971496582031,2.16741943359375,287.8214416503906,0.6788349747657776,0.0,0.0,18.727487564086918,296.2548828125,2.1856842041015625,289.3473815917969,0.714074432849884,0.0,0.0,20.06865119934082,295.6991577148437,1.9958142042160036,290.5105895996094,0.6362018585205078,0.0,0.0,19.904497146606445,295.1792297363281,2.0159056186676025,290.3983764648437,0.5744458436965942,0.0,0.0,19.45878791809082,294.9029541015625,1.7189801931381226,289.99090576171875,0.5691639184951782,0.0,0.0,18.480613708496094,294.0052185058594,1.7547491788864136,289.15289306640625,0.4600991904735565,0.0,0.0,18.125293731689453,294.7211303710937,1.9465681314468384,288.7559509277344,0.6156636476516724,0.0,0.0,19.00902557373047,294.7521667480469,1.8150982856750488,289.5791015625,0.7467048764228821,0.0,0.0,19.481557846069336,294.739013671875,1.8026732206344604,290.0119934082031,0.7035046219825745,0.0,0.0,19.43759536743164,295.1846618652344,1.8687270879745483,289.9595642089844,0.6004718542098999,0.0,0.0,17.66717529296875,295.4538269042969,2.1055541038513184,288.393310546875
395,395,395,Uganda,1996,516000.0,30000.0,1548000.0,0.5617598295211792,0.0,0.0,17.37787437438965,295.9134826660156,2.087824821472168,288.11676025390625,0.5756211280822754,0.0,0.0,17.963764190673828,296.3083801269531,2.091529369354248,288.6486511230469,0.708268940448761,0.0,0.0,19.048799514770508,296.0086364746094,2.052370071411133,289.6444091796875,0.6721282601356506,0.0,0.0,19.72314453125,295.4041748046875,1.992453932762146,290.232421875,0.7072990536689758,0.0,0.0,19.778175354003903,294.9221496582031,1.8834266662597656,290.2909240722656,0.6119524836540222,0.0,0.0,18.95892906188965,294.22467041015625,1.7283965349197388,289.5851135253906,0.616371750831604,0.0,0.0,18.272933959960938,293.9382629394531,1.757246494293213,288.9658203125,0.5885669589042664,0.0,0.0,18.434791564941406,294.2275695800781,1.7689759731292725,289.0460510253906,0.6422446370124817,0.0,0.0,19.204853057861328,294.4369201660156,1.7605493068695068,289.7789001464844,0.6821722388267517,0.0,0.0,18.84695053100586,294.8939208984375,1.92061984539032,289.4242858886719,0.7647317051887512,0.0,0.0,18.92973899841309,294.8288269042969,1.9809012413024905,289.5172119140625,0.5319379568099976,0.0,0.0,17.26821517944336,295.6321716308594,2.088812828063965,287.95733642578125
396,396,396,Uganda,1997,529000.0,35803.0,1894000.0,0.6566473841667175,0.0,0.0,16.367483139038086,296.04296875,2.1823089122772217,286.9903564453125,0.4160204529762268,0.0,0.0,13.540655136108398,297.05230712890625,2.354045391082764,283.7921447753906,0.636991560459137,0.0,0.0,16.989622116088867,297.35699462890625,2.373835802078247,287.5520935058594,0.7801122069358826,0.0,0.0,19.814247131347656,294.72186279296875,1.8733352422714236,290.3559265136719,0.5597583651542664,0.0,0.0,19.326616287231445,294.8616027832031,1.8960481882095337,289.92242431640625,0.509097158908844,0.0,0.0,18.58549118041992,294.89849853515625,1.9794427156448364,289.2652893066406,0.5467861294746399,0.0,0.0,18.26373863220215,294.34002685546875,1.8754130601882932,288.9433898925781,0.5669426321983337,0.0,0.0,18.533933639526367,294.7856140136719,1.8234409093856807,289.15155029296875,0.5642234683036804,0.0,0.0,18.125465393066406,296.1197814941406,2.0707240104675293,288.6478576660156,0.7151241302490234,0.0,0.0,19.478559494018555,295.2230224609375,1.9321129322052,289.97271728515625,0.7622767686843872,0.0,0.0,20.229854583740234,294.6753845214844,1.773720145225525,290.6778259277344,0.6707133650779724,0.0,0.0,19.77357292175293,294.8514404296875,1.8107444047927856,290.2888488769531
397,397,397,Uganda,1998,544000.0,40000.0,2176000.0,0.6912100315093994,0.0,0.0,19.04634666442871,295.7242431640625,1.9882128238677976,289.5928039550781,0.6276971101760864,0.0,0.0,18.364187240600582,296.974853515625,2.0546162128448486,288.8443298339844,0.5488614439964294,0.0,0.0,18.8295841217041,297.4888916015625,2.2606539726257324,289.3520202636719,0.6460705995559692,0.0,0.0,20.84156990051269,296.5417175292969,2.175447702407837,291.1282043457031,0.6232261657714844,0.0,0.0,20.860918045043945,295.7171936035156,1.8681098222732544,291.17803955078125,0.5999557375907898,0.0,0.0,19.06484031677246,294.8695373535156,1.8620609045028689,289.67755126953125,0.6071910858154297,0.0,0.0,18.08067321777344,294.2747802734375,1.823177456855774,288.7859191894531,0.551552414894104,0.0,0.0,18.5346736907959,294.35699462890625,1.8372385501861568,289.18328857421875,0.5769410729408264,0.0,0.0,18.87232780456543,294.6611328125,1.82309365272522,289.4741516113281,0.7260028123855591,0.0,0.0,19.63401222229004,294.7489318847656,1.830978274345398,290.13214111328125,0.6560665965080261,0.0,0.0,18.397485733032227,295.4117736816406,2.123852252960205,289.00048828125,0.4698087275028229,0.0,0.0,15.941292762756348,296.0212707519531,2.221874952316284,286.6435546875
398,398,398,Uganda,1999,539000.0,43673.0,2354000.0,0.5741637349128723,0.0,0.0,16.536846160888672,296.0694885253906,2.1773648262023926,287.1727905273437,0.4943761527538299,0.0,0.0,14.358574867248535,297.5058898925781,2.6944708824157715,284.66912841796875,0.7061378359794617,0.0,0.0,18.653705596923828,295.5594482421875,2.0347225666046143,289.3307800292969,0.6911248564720154,0.0,0.0,19.2440185546875,295.1282958984375,2.065393686294556,289.84869384765625,0.6523919105529785,0.0,0.0,19.0653133392334,294.63800048828125,1.8788034915924072,289.6823425292969,0.6158992052078247,0.0,0.0,17.755794525146484,294.69207763671875,1.9953356981277464,288.4542236328125,0.6872214674949646,0.0,0.0,17.2716121673584,293.89019775390625,1.8900233507156368,288.0009765625,0.6629189252853394,0.0,0.0,18.389591217041016,293.8135986328125,1.8398520946502688,289.0790405273437,0.5712548494338989,0.0,0.0,18.47593116760254,294.3803100585937,1.867784023284912,289.0997619628906,0.6731938719749451,0.0,0.0,18.92645072937012,294.28375244140625,1.8046187162399288,289.5335388183594,0.6741740703582764,0.0,0.0,18.32473945617676,294.9068908691406,2.03849720954895,288.9917907714844,0.6290078163146973,0.0,0.0,17.87259292602539,295.1829528808594,2.0645623207092285,288.5718994140625
399,399,399,Uganda,2000,555000.0,43207.0,2398000.0,0.4097730219364166,0.0,0.0,15.74257755279541,296.1475524902344,2.2315773963928223,286.29315185546875,0.4305874109268188,0.0,0.0,15.604186058044434,296.53741455078125,2.2791342735290527,286.1278686523437,0.5734095573425293,0.0,0.0,16.97231101989746,296.5103759765625,2.23469877243042,287.6287536621094,0.7218610644340515,0.0,0.0,19.077878952026367,295.5638732910156,2.043856143951416,289.67449951171875,0.6115963459014893,0.0,0.0,19.30595016479492,295.2292175292969,1.8735202550888064,289.85955810546875,0.571898877620697,0.0,0.0,17.926753997802734,294.6819763183594,1.92203152179718,288.6239013671875,0.6570588946342468,0.0,0.0,17.521657943725586,294.0658264160156,1.81665313243866,288.22003173828125,0.5952811241149902,0.0,0.0,18.12472343444824,294.0092468261719,1.8076200485229488,288.7996826171875,0.6156466007232666,0.0,0.0,18.188251495361328,294.7696533203125,1.9105693101882932,288.7996520996094,0.7200873494148254,0.0,0.0,19.100343704223636,294.64080810546875,1.8405084609985352,289.67608642578125,0.6976455450057983,0.0,0.0,18.87436294555664,294.94873046875,1.9389601945877075,289.49237060546875,0.5962147116661072,0.0,0.0,17.798465728759766,295.3101501464844,1.9635988473892207,288.4843139648437
400,400,400,Uganda,2001,572000.0,43969.0,2515000.0,0.6227257251739502,0.0,0.0,15.948688507080078,295.3042907714844,2.009864330291748,286.5655517578125,0.5384925007820129,0.0,0.0,16.746614456176758,296.4361877441406,2.1832523345947266,287.4195861816406,0.6501521468162537,0.0,0.0,18.206775665283203,295.66973876953125,2.0274055004119877,288.79498291015625,0.6782233119010925,0.0,0.0,19.67327690124512,295.2306213378906,2.0280990600585938,290.21697998046875,0.6237379312515259,0.0,0.0,19.60340881347656,294.9708251953125,1.9222946166992188,290.1420288085937,0.6907313466072083,0.0,0.0,18.38836669921875,294.0315246582031,1.7582900524139404,289.0966796875,0.5918281674385071,0.0,0.0,18.037473678588867,293.9154968261719,1.78620445728302,288.7664489746094,0.6637700200080872,0.0,0.0,18.84405517578125,294.1565856933594,1.7383155822753906,289.4499816894531,0.6256827712059021,0.0,0.0,19.047208786010746,294.4807434082031,1.7178959846496582,289.6373596191406,0.7149452567100525,0.0,0.0,19.42171669006348,294.891845703125,1.7730326652526855,289.9464111328125,0.7158021330833435,0.0,0.0,19.33403968811035,294.78564453125,1.821406006813049,289.9057922363281,0.6479516625404358,0.0,0.0,17.93075180053711,295.8812561035156,2.125248670578003,288.6137084960937
401,401,401,Uganda,2002,589000.0,44007.0,2592000.0,0.6934548020362854,0.0,0.0,16.449787139892578,295.9273681640625,2.089766502380371,287.1202697753906,0.5252405405044556,0.0,0.0,15.464646339416504,297.33160400390625,2.446031332015991,285.9695129394531,0.6862109303474426,0.0,0.0,19.352113723754883,295.5827941894531,1.937645435333252,289.9322814941406,0.676906168460846,0.0,0.0,19.704050064086918,295.4869689941406,2.127461194992065,290.2325439453125,0.6035225987434387,0.0,0.0,19.617603302001957,295.18817138671875,1.9570151567459104,290.1561584472656,0.524627685546875,0.0,0.0,17.654136657714844,294.8695373535156,1.875627875328064,288.3830871582031,0.4926940500736236,0.0,0.0,17.333311080932617,295.01971435546875,1.8905397653579712,288.0211486816406,0.6111260056495667,0.0,0.0,17.90656089782715,294.6712341308594,1.8513535261154173,288.5848388671875,0.5319093465805054,0.0,0.0,17.84636688232422,295.2976379394531,2.01924991607666,288.4632568359375,0.7373078465461731,0.0,0.0,19.012399673461918,295.0546875,1.894092440605164,289.58990478515625,0.6397542953491211,0.0,0.0,19.18388557434082,294.9202575683594,1.8200396299362185,289.7509765625,0.6774139404296875,0.0,0.0,18.11145782470703,295.32928466796875,1.945403218269348,288.7388000488281
402,402,402,Uganda,2003,595000.0,43866.0,2610000.0,0.5101909041404724,0.0,0.0,16.747928619384766,296.3009033203125,2.0734145641326904,287.3815002441406,0.4780632555484772,0.0,0.0,15.662492752075195,297.4544372558594,2.319985866546631,286.2129211425781,0.5832371711730957,0.0,0.0,18.027677536010746,296.7784729003906,2.2303452491760254,288.6015930175781,0.6844584941864014,0.0,0.0,19.325279235839844,295.7024841308594,2.0126240253448486,289.8453369140625,0.6374684572219849,0.0,0.0,20.00404357910156,295.1120300292969,2.0331056118011475,290.4992370605469,0.640348494052887,0.0,0.0,18.68972969055176,294.3043518066406,1.745721697807312,289.3482360839844,0.5592703223228455,0.0,0.0,17.822832107543945,294.0414733886719,1.7896908521652222,288.5067749023437,0.6162660717964172,0.0,0.0,18.545618057250977,294.3125,1.7943768501281738,289.1503601074219,0.5799594521522522,0.0,0.0,18.689424514770508,294.6649780273437,1.8027819395065308,289.3115234375,0.6709952354431152,0.0,0.0,19.09027671813965,295.56964111328125,1.9399847984313965,289.6180114746094,0.7003203630447388,0.0,0.0,19.13322639465332,295.3833312988281,1.9625039100646973,289.7090759277344,0.4859243333339691,0.0,0.0,16.969650268554688,295.5771484375,2.0946435928344727,287.5484619140625
